V1 V2
8470 TBX21 GZMA
8471 GZMB HLA-DRA
8472 GZMB IFNG
8473 GZMB IL12A
8474 GZMB IL12RB1
8475 GZMB IL12RB2
8476 GZMB IL18
8477 GZMB IL18R1
8478 GZMB IL18RAP
8479 GZMB IL1B
8480 GZMB IL1R1
8481 GZMB IL2RA
8482 GZMB IL2RB
8483 GZMB LCK
8484 MAP2K6 GZMB
8485 GZMB NOS2
8486 GZMB RELB
8487 GZMB SOCS1
8488 GZMB STAT4
8489 GZMB TBX21
8490 IFNG HLA-DRA
8491 HLA-DRA IL12A
8492 HLA-DRA IL12RB1
8493 HLA-DRA IL12RB2
8494 IL18 HLA-DRA
8495 HLA-DRA IL18R1
8496 HLA-DRA IL18RAP
8497 IL1B HLA-DRA
8498 IL1R1 HLA-DRA
8499 IL2RA HLA-DRA
8500 IL2RB HLA-DRA
8501 MAP2K6 HLA-DRA
8502 NOS2 HLA-DRA
8503 RELB HLA-DRA
8504 SOCS1 HLA-DRA
8505 HLA-DRA STAT4
8506 HLA-DRA TBX21
8507 IL1R1 IFNG
8508 MAP2K6 IFNG
8509 RELB IFNG
8510 IL18R1 IL12A
8511 IL18RAP IL12A
8512 IL1R1 IL12A
8513 IL2RA IL12A
8514 IL2RB IL12A
8515 LCK IL12A
8516 MAP2K6 IL12A
8517 NOS2 IL12A
8518 RELB IL12A
8519 SOCS1 IL12A
8520 IL1R1 IL12RB1
8521 IL2RA IL12RB1
8522 IL2RB IL12RB1
8523 LCK IL12RB1
8524 MAP2K6 IL12RB1
8525 RELB IL12RB1
8526 SOCS1 IL12RB1
8527 IL18R1 IL12RB2
8528 IL18RAP IL12RB2
8529 IL1R1 IL12RB2
8530 IL2RA IL12RB2
8531 IL2RB IL12RB2
8532 LCK IL12RB2
8533 MAP2K6 IL12RB2
8534 NOS2 IL12RB2
8535 RELB IL12RB2
8536 SOCS1 IL12RB2
8537 IL1R1 IL18
8538 IL2RA IL18
8539 IL18 IL2RB
8540 LCK IL18
8541 RELB IL18
8542 IL18 SOCS1
8543 IL1R1 IL18R1
8544 IL2RA IL18R1
8545 IL2RB IL18R1
8546 LCK IL18R1
8547 MAP2K6 IL18R1
8548 RELB IL18R1
8549 SOCS1 IL18R1
8550 IL18R1 TBX21
8551 IL1R1 IL18RAP
8552 IL2RA IL18RAP
8553 IL2RB IL18RAP
8554 LCK IL18RAP
8555 MAP2K6 IL18RAP
8556 RELB IL18RAP
8557 SOCS1 IL18RAP
8558 IL18RAP TBX21
8559 IL1B IL2RA
8560 IL1B IL2RB
8561 IL1B LCK
8562 RELB IL1B
8563 IL1R1 IL2RA
8564 IL1R1 IL2RB
8565 IL1R1 LCK
8566 IL1R1 NOS2
8567 RELB IL1R1
8568 IL1R1 SOCS1
8569 IL1R1 STAT4
8570 IL1R1 TBX21
8571 MAP2K6 IL2RA
8572 NOS2 IL2RA
8573 RELB IL2RA
8574 IL2RA STAT4
8575 IL2RA TBX21
8576 MAP2K6 IL2RB
8577 NOS2 IL2RB
8578 RELB IL2RB
8579 IL2RB STAT4
8580 IL2RB TBX21
8581 LCK NOS2
8582 RELB LCK
8583 LCK STAT4
8584 LCK TBX21
8585 MAP2K6 NOS2
8586 MAP2K6 RELB
8587 MAP2K6 SOCS1
8588 MAP2K6 STAT4
8589 MAP2K6 TBX21
8590 RELB NOS2
8591 NOS2 SOCS1
8592 NOS2 TBX21
8593 RELB SOCS1
8594 RELB STAT4
8595 RELB TBX21
8596 SOCS1 STAT4
8597 SOCS1 TBX21
8598 CD247 ETV5
8599 CD247 IL13
8600 CD247 IRF1
8601 JUN CD247
8602 CD28 ETV5
8603 FOS CD28
8604 IFNG CD28
8605 CD28 IL13
8606 IL18 CD28
8607 CD28 IL18R1
8608 CD28 IL18RAP
8609 IL2RA CD28
8610 IRF1 CD28
8611 JUN CD28
8612 CD28 STAT4
8613 CD28 TBX21
8614 CD3D ETV5
8615 CD3D IL13
8616 IRF1 CD3D
8617 JUN CD3D
8618 CD3E ETV5
8619 CD3E IL13
8620 IRF1 CD3E
8621 JUN CD3E
8622 CD3G ETV5
8623 CD3G IL13
8624 IRF1 CD3G
8625 JUN CD3G
8626 CD4 ETV5
8627 CD4 IL13
8628 IRF1 CD4
8629 JUN CD4
8630 PRF1 CD4
8631 CD80 ETV5
8632 FOS CD80
8633 IFNG CD80
8634 CD80 IL13
8635 IL18 CD80
8636 CD80 IL18R1
8637 CD80 IL18RAP
8638 IL2RA CD80
8639 IRF1 CD80
8640 JUN CD80
8641 CD80 STAT4
8642 CD80 TBX21
8643 CD86 ETV5
8644 FOS CD86
8645 IFNG CD86
8646 CD86 IL13
8647 IL18 CD86
8648 CD86 IL18R1
8649 CD86 IL18RAP
8650 IL2RA CD86
8651 IRF1 CD86
8652 JUN CD86
8653 CD86 STAT4
8654 CD86 TBX21
8655 FOS ETV5
8656 HLA-DRA ETV5
8657 IFNG ETV5
8658 ETV5 IL13
8659 IL18 ETV5
8660 IL18R1 ETV5
8661 IL18RAP ETV5
8662 IL2RA ETV5
8663 IRF1 ETV5
8664 JUN ETV5
8665 PRF1 ETV5
8666 STAT4 ETV5
8667 TBX21 ETV5
8668 FOS IL13
8669 PRF1 FOS
8670 HLA-DRA IL13
8671 IRF1 HLA-DRA
8672 JUN HLA-DRA
8673 PRF1 HLA-DRA
8674 IFNG IL13
8675 PRF1 IFNG
8676 IL18 IL13
8677 IL18R1 IL13
8678 IL18RAP IL13
8679 IL2RA IL13
8680 IRF1 IL13
8681 JUN IL13
8682 PRF1 IL13
8683 STAT4 IL13
8684 TBX21 IL13
8685 IL18 IRF1
8686 JUN IL18
8687 PRF1 IL18
8688 IRF1 IL18R1
8689 JUN IL18R1
8690 PRF1 IL18R1
8691 IRF1 IL18RAP
8692 JUN IL18RAP
8693 PRF1 IL18RAP
8694 IL2RA IRF1
8695 PRF1 IRF1
8696 IRF1 STAT4
8697 IRF1 TBX21
8698 JUN PRF1
8699 JUN STAT4
8700 JUN TBX21
8701 PRF1 STAT4
8702 PRF1 TBX21
8703 CD247 EGR1
8704 CD247 FOSL1
8705 CD247 JUNB
8706 CD247 NFATC2
8707 CD247 PTPN7
8708 CD247 TNFRSF18
8709 CD247 TNFRSF4
8710 CD247 TNFRSF9
8711 EGR1 CD3D
8712 CD3D FOSL1
8713 JUNB CD3D
8714 NFATC2 CD3D
8715 PTPN7 CD3D
8716 TNF CD3D
8717 CD3D TNFRSF18
8718 CD3D TNFRSF4
8719 CD3D TNFRSF9
8720 EGR1 CD3E
8721 CD3E FOSL1
8722 JUNB CD3E
8723 NFATC2 CD3E
8724 PTPN7 CD3E
8725 CD3E TNFRSF18
8726 CD3E TNFRSF4
8727 CD3E TNFRSF9
8728 EGR1 CD3G
8729 CD3G FOSL1
8730 JUNB CD3G
8731 NFATC2 CD3G
8732 PTPN7 CD3G
8733 TNF CD3G
8734 CD3G TNFRSF18
8735 CD3G TNFRSF4
8736 CD3G TNFRSF9
8737 EGR1 CD8A
8738 CD8A FOSL1
8739 JUN CD8A
8740 JUNB CD8A
8741 NFATC2 CD8A
8742 PTPN7 CD8A
8743 TNF CD8A
8744 CD8A TNFRSF18
8745 CD8A TNFRSF4
8746 CD8A TNFRSF9
8747 EGR1 CD8B
8748 CD8B FOSL1
8749 JUN CD8B
8750 JUNB CD8B
8751 NFATC2 CD8B
8752 PTPN7 CD8B
8753 TNF CD8B
8754 CD8B TNFRSF18
8755 CD8B TNFRSF4
8756 CD8B TNFRSF9
8757 EGR1 EOMES
8758 FASLG EGR1
8759 EGR1 FOSL1
8760 GZMB EGR1
8761 EGR1 IFNG
8762 EGR1 IL2RA
8763 EGR1 IL2RB
8764 EGR1 JUNB
8765 EGR1 NFATC2
8766 PRF1 EGR1
8767 EGR1 PTPN7
8768 EGR1 STAT4
8769 TNF EGR1
8770 EGR1 TNFRSF18
8771 EGR1 TNFRSF4
8772 EGR1 TNFRSF9
8773 EOMES FOSL1
8774 JUN EOMES
8775 JUNB EOMES
8776 NFATC2 EOMES
8777 PRF1 EOMES
8778 PTPN7 EOMES
8779 TNF EOMES
8780 EOMES TNFRSF18
8781 EOMES TNFRSF4
8782 EOMES TNFRSF9
8783 FASLG FOSL1
8784 JUN FASLG
8785 FASLG JUNB
8786 FASLG NFATC2
8787 FASLG PTPN7
8788 FASLG TNFRSF18
8789 FASLG TNFRSF4
8790 FASLG TNFRSF9
8791 FOS FOSL1
8792 TNF FOS
8793 FOS TNFRSF18
8794 FOS TNFRSF4
8795 FOS TNFRSF9
8796 GZMB FOSL1
8797 IFNG FOSL1
8798 IL2RA FOSL1
8799 IL2RB FOSL1
8800 JUN FOSL1
8801 JUNB FOSL1
8802 NFATC2 FOSL1
8803 PRF1 FOSL1
8804 PTPN7 FOSL1
8805 STAT4 FOSL1
8806 TNF FOSL1
8807 FOSL1 TNFRSF18
8808 FOSL1 TNFRSF4
8809 FOSL1 TNFRSF9
8810 JUN GZMB
8811 GZMB JUNB
8812 GZMB NFATC2
8813 GZMB PTPN7
8814 GZMB TNFRSF18
8815 GZMB TNFRSF4
8816 GZMB TNFRSF9
8817 JUNB IFNG
8818 IFNG NFATC2
8819 PTPN7 IFNG
8820 IFNG TNFRSF18
8821 IFNG TNFRSF4
8822 IFNG TNFRSF9
8823 IL2RA JUNB
8824 IL2RA NFATC2
8825 IL2RA PTPN7
8826 TNF IL2RA
8827 IL2RA TNFRSF18
8828 IL2RA TNFRSF4
8829 IL2RA TNFRSF9
8830 JUNB IL2RB
8831 IL2RB NFATC2
8832 PTPN7 IL2RB
8833 TNF IL2RB
8834 IL2RB TNFRSF18
8835 IL2RB TNFRSF4
8836 IL2RB TNFRSF9
8837 JUN PTPN7
8838 JUN TNF
8839 JUN TNFRSF18
8840 JUN TNFRSF4
8841 JUN TNFRSF9
8842 JUNB NFATC2
8843 PRF1 JUNB
8844 PTPN7 JUNB
8845 JUNB STAT4
8846 TNF JUNB
8847 JUNB TNFRSF18
8848 JUNB TNFRSF4
8849 JUNB TNFRSF9
8850 PRF1 NFATC2
8851 PTPN7 NFATC2
8852 NFATC2 STAT4
8853 TNF NFATC2
8854 NFATC2 TNFRSF18
8855 NFATC2 TNFRSF4
8856 NFATC2 TNFRSF9
8857 PRF1 PTPN7
8858 PRF1 TNFRSF18
8859 PRF1 TNFRSF4
8860 PRF1 TNFRSF9
8861 PTPN7 STAT4
8862 TNF PTPN7
8863 PTPN7 TNFRSF18
8864 PTPN7 TNFRSF4
8865 PTPN7 TNFRSF9
8866 STAT4 TNFRSF18
8867 STAT4 TNFRSF4
8868 STAT4 TNFRSF9
8869 TNF TNFRSF18
8870 TNF TNFRSF4
8871 TNF TNFRSF9
8872 TNFRSF18 TNFRSF4
8873 TNFRSF18 TNFRSF9
8874 TNFRSF4 TNFRSF9
8875 AKAP5 BATF3
8876 CD40LG AKAP5
8877 FASLG AKAP5
8878 FOS AKAP5
8879 FOSL1 AKAP5
8880 IFNG AKAP5
8881 IL2RA AKAP5
8882 JUN AKAP5
8883 JUNB AKAP5
8884 NFATC2 AKAP5
8885 PTGS2 AKAP5
8886 AKAP5 RCAN2
8887 CD40LG BATF3
8888 FASLG BATF3
8889 FOS BATF3
8890 FOSL1 BATF3
8891 IFNG BATF3
8892 IL2RA BATF3
8893 JUN BATF3
8894 JUNB BATF3
8895 NFATC2 BATF3
8896 PTGS2 BATF3
8897 BATF3 RCAN2
8898 CD40LG FASLG
8899 CD40LG FOS
8900 CD40LG FOSL1
8901 CD40LG IFNG
8902 CD40LG IL2RA
8903 CD40LG JUNB
8904 CD40LG NFATC2
8905 CD40LG PTGS2
8906 CD40LG RCAN2
8907 FASLG PTGS2
8908 FASLG RCAN2
8909 PTGS2 FOS
8910 FOS RCAN2
8911 PTGS2 FOSL1
8912 FOSL1 RCAN2
8913 PTGS2 IFNG
8914 IFNG RCAN2
8915 IL2RA PTGS2
8916 IL2RA RCAN2
8917 JUN PTGS2
8918 JUN RCAN2
8919 PTGS2 JUNB
8920 JUNB RCAN2
8921 PTGS2 NFATC2
8922 NFATC2 RCAN2
8923 PTGS2 RCAN2
8924 BATF3 CTLA4
8925 CXCL8 BATF3
8926 EGR1 BATF3
8927 EGR2 BATF3
8928 BATF3 EGR3
8929 GATA3 BATF3
8930 BATF3 GBP3
8931 IRF4 BATF3
8932 BATF3 RNF128
8933 TBX21 BATF3
8934 TNF BATF3
8935 CD40LG CTLA4
8936 CD40LG CXCL8
8937 CD40LG EGR1
8938 CD40LG EGR3
8939 CD40LG GATA3
8940 CD40LG GBP3
8941 CD40LG RNF128
8942 CD40LG TBX21
8943 CD40LG TNF
8944 CXCL8 CTLA4
8945 EGR1 CTLA4
8946 EGR2 CTLA4
8947 CTLA4 EGR3
8948 FASLG CTLA4
8949 FOS CTLA4
8950 FOSL1 CTLA4
8951 GATA3 CTLA4
8952 CTLA4 GBP3
8953 IFNG CTLA4
8954 IL2RA CTLA4
8955 IRF4 CTLA4
8956 JUN CTLA4
8957 JUNB CTLA4
8958 NFATC2 CTLA4
8959 PTGS2 CTLA4
8960 CTLA4 RNF128
8961 TBX21 CTLA4
8962 TNF CTLA4
8963 EGR1 CXCL8
8964 CXCL8 EGR2
8965 CXCL8 EGR3
8966 FASLG CXCL8
8967 CXCL8 FOSL1
8968 CXCL8 GATA3
8969 CXCL8 GBP3
8970 CXCL8 IFNG
8971 CXCL8 IL2RA
8972 CXCL8 IRF4
8973 CXCL8 JUNB
8974 CXCL8 NFATC2
8975 CXCL8 PTGS2
8976 CXCL8 RNF128
8977 CXCL8 TBX21
8978 TNF CXCL8
8979 EGR1 EGR2
8980 EGR1 EGR3
8981 EGR1 GATA3
8982 EGR1 GBP3
8983 EGR1 IRF4
8984 EGR1 PTGS2
8985 EGR1 RNF128
8986 EGR1 TBX21
8987 EGR2 EGR3
8988 FASLG EGR2
8989 FOS EGR2
8990 EGR2 FOSL1
8991 EGR2 GATA3
8992 EGR2 GBP3
8993 IFNG EGR2
8994 IL2RA EGR2
8995 JUN EGR2
8996 JUNB EGR2
8997 EGR2 NFATC2
8998 PTGS2 EGR2
8999 EGR2 RNF128
9000 EGR2 TBX21
9001 TNF EGR2
9002 FASLG EGR3
9003 FOS EGR3
9004 FOSL1 EGR3
9005 GATA3 EGR3
9006 EGR3 GBP3
9007 IFNG EGR3
9008 IL2RA EGR3
9009 IRF4 EGR3
9010 JUN EGR3
9011 JUNB EGR3
9012 NFATC2 EGR3
9013 PTGS2 EGR3
9014 EGR3 RNF128
9015 TBX21 EGR3
9016 TNF EGR3
9017 FASLG GATA3
9018 FASLG GBP3
9019 FASLG IRF4
9020 FASLG RNF128
9021 FOS GATA3
9022 FOS GBP3
9023 FOS IRF4
9024 FOS RNF128
9025 GATA3 FOSL1
9026 FOSL1 GBP3
9027 IRF4 FOSL1
9028 FOSL1 RNF128
9029 TBX21 FOSL1
9030 GATA3 GBP3
9031 IL2RA GATA3
9032 IRF4 GATA3
9033 JUN GATA3
9034 JUNB GATA3
9035 NFATC2 GATA3
9036 PTGS2 GATA3
9037 GATA3 RNF128
9038 IFNG GBP3
9039 IL2RA GBP3
9040 IRF4 GBP3
9041 JUN GBP3
9042 JUNB GBP3
9043 NFATC2 GBP3
9044 PTGS2 GBP3
9045 GBP3 RNF128
9046 TBX21 GBP3
9047 TNF GBP3
9048 IFNG IRF4
9049 IFNG RNF128
9050 IL2RA IRF4
9051 IL2RA RNF128
9052 JUN IRF4
9053 JUNB IRF4
9054 IRF4 NFATC2
9055 PTGS2 IRF4
9056 IRF4 RNF128
9057 IRF4 TBX21
9058 TNF IRF4
9059 JUN RNF128
9060 JUNB RNF128
9061 JUNB TBX21
9062 NFATC2 RNF128
9063 NFATC2 TBX21
9064 PTGS2 RNF128
9065 PTGS2 TBX21
9066 TNF PTGS2
9067 TBX21 RNF128
9068 TNF RNF128
9069 ACTA1 AGT
9070 ACTA1 ATF3
9071 ACTA1 CCL2
9072 ACTA1 CDK1
9073 ACTA1 COL1A2
9074 ACTA1 CXCL8
9075 ACTA1 DUSP1
9076 ACTA1 EDN1
9077 ACTA1 EGR1
9078 ACTA1 ESR1
9079 ACTA1 FABP4
9080 ACTA1 FOSB
9081 ACTA1 FOSL1
9082 ACTA1 FOSL2
9083 ACTA1 GATA2
9084 ACTA1 GJA1
9085 ACTA1 IFNG
9086 ACTA1 IL10
9087 ACTA1 IL6
9088 ACTA1 JUNB
9089 ACTA1 JUND
9090 ACTA1 MMP1
9091 ACTA1 MMP9
9092 ACTA1 MT2A
9093 ACTA1 MYB
9094 MYC ACTA1
9095 ACTA1 NFATC2
9096 ACTA1 NPPA
9097 ACTA1 NTS
9098 ACTA1 PENK
9099 ACTA1 PLAU
9100 ACTA1 TIMP1
9101 AGT ATF3
9102 AGT CCL2
9103 AGT CDK1
9104 AGT COL1A2
9105 AGT CXCL8
9106 CYR61 AGT
9107 AGT DUSP1
9108 AGT EDN1
9109 AGT ESR1
9110 AGT FABP4
9111 AGT FOS
9112 AGT FOSB
9113 AGT FOSL1
9114 AGT FOSL2
9115 AGT GATA2
9116 AGT GJA1
9117 AGT IFNG
9118 AGT IL10
9119 IL6 AGT
9120 JUN AGT
9121 AGT JUNB
9122 AGT JUND
9123 AGT MMP1
9124 MMP9 AGT
9125 AGT MT2A
9126 AGT MYB
9127 MYC AGT
9128 AGT NFATC2
9129 AGT NPPA
9130 AGT NTS
9131 AGT PENK
9132 PLAU AGT
9133 AGT TIMP1
9134 CCL2 ATF3
9135 ATF3 CDK1
9136 COL1A2 ATF3
9137 CXCL8 ATF3
9138 CYR61 ATF3
9139 DUSP1 ATF3
9140 EDN1 ATF3
9141 EGR1 ATF3
9142 ESR1 ATF3
9143 ATF3 FABP4
9144 FOS ATF3
9145 ATF3 FOSB
9146 FOSL1 ATF3
9147 ATF3 FOSL2
9148 ATF3 GATA2
9149 GJA1 ATF3
9150 IFNG ATF3
9151 IL10 ATF3
9152 IL6 ATF3
9153 JUN ATF3
9154 JUNB ATF3
9155 JUND ATF3
9156 MMP1 ATF3
9157 MMP9 ATF3
9158 ATF3 MT2A
9159 MYB ATF3
9160 MYC ATF3
9161 NFATC2 ATF3
9162 ATF3 NPPA
9163 ATF3 NTS
9164 ATF3 PENK
9165 PLAU ATF3
9166 TIMP1 ATF3
9167 CCL2 CDK1
9168 COL1A2 CCL2
9169 CXCL8 CCL2
9170 CYR61 CCL2
9171 CCL2 DUSP1
9172 EDN1 CCL2
9173 EGR1 CCL2
9174 ESR1 CCL2
9175 CCL2 FABP4
9176 CCL2 FOSB
9177 CCL2 FOSL1
9178 CCL2 FOSL2
9179 CCL2 GATA2
9180 GJA1 CCL2
9181 CCL2 IL10
9182 JUN CCL2
9183 JUNB CCL2
9184 CCL2 JUND
9185 MMP1 CCL2
9186 MMP9 CCL2
9187 CCL2 MT2A
9188 CCL2 MYB
9189 MYC CCL2
9190 CCL2 NFATC2
9191 CCL2 NPPA
9192 CCL2 NTS
9193 CCL2 PENK
9194 PLAU CCL2
9195 TIMP1 CCL2
9196 COL1A2 CDK1
9197 CXCL8 CDK1
9198 CYR61 CDK1
9199 DUSP1 CDK1
9200 EDN1 CDK1
9201 EGR1 CDK1
9202 ESR1 CDK1
9203 CDK1 FABP4
9204 FOS CDK1
9205 CDK1 FOSB
9206 FOSL1 CDK1
9207 CDK1 FOSL2
9208 CDK1 GATA2
9209 GJA1 CDK1
9210 IFNG CDK1
9211 IL10 CDK1
9212 IL6 CDK1
9213 JUN CDK1
9214 JUNB CDK1
9215 JUND CDK1
9216 MMP1 CDK1
9217 MMP9 CDK1
9218 CDK1 MT2A
9219 MYB CDK1
9220 MYC CDK1
9221 NFATC2 CDK1
9222 CDK1 NPPA
9223 CDK1 NTS
9224 CDK1 PENK
9225 PLAU CDK1
9226 TIMP1 CDK1
9227 CXCL8 COL1A2
9228 COL1A2 DUSP1
9229 EGR1 COL1A2
9230 COL1A2 ESR1
9231 COL1A2 FABP4
9232 COL1A2 FOSB
9233 COL1A2 FOSL1
9234 COL1A2 FOSL2
9235 COL1A2 GATA2
9236 COL1A2 GJA1
9237 COL1A2 IFNG
9238 IL6 COL1A2
9239 COL1A2 JUNB
9240 COL1A2 JUND
9241 COL1A2 MT2A
9242 MYC COL1A2
9243 COL1A2 NFATC2
9244 COL1A2 NPPA
9245 COL1A2 NTS
9246 COL1A2 PENK
9247 COL1A2 TIMP1
9248 CYR61 CXCL8
9249 CXCL8 DUSP1
9250 CXCL8 EDN1
9251 CXCL8 ESR1
9252 CXCL8 FABP4
9253 CXCL8 FOSB
9254 CXCL8 FOSL2
9255 CXCL8 GATA2
9256 CXCL8 GJA1
9257 CXCL8 IL10
9258 CXCL8 JUND
9259 CXCL8 MMP1
9260 CXCL8 MT2A
9261 CXCL8 MYB
9262 MYC CXCL8
9263 CXCL8 NPPA
9264 CXCL8 NTS
9265 CXCL8 PENK
9266 PLAU CXCL8
9267 CXCL8 TIMP1
9268 CYR61 DUSP1
9269 CYR61 EDN1
9270 CYR61 EGR1
9271 CYR61 ESR1
9272 CYR61 FABP4
9273 CYR61 FOSB
9274 CYR61 FOSL1
9275 CYR61 FOSL2
9276 CYR61 GATA2
9277 CYR61 GJA1
9278 CYR61 IFNG
9279 CYR61 IL10
9280 IL6 CYR61
9281 CYR61 JUNB
9282 CYR61 JUND
9283 CYR61 MMP1
9284 MMP9 CYR61
9285 CYR61 MT2A
9286 CYR61 MYB
9287 MYC CYR61
9288 CYR61 NFATC2
9289 CYR61 NPPA
9290 CYR61 NTS
9291 CYR61 PENK
9292 CYR61 TIMP1
9293 EDN1 DUSP1
9294 ESR1 DUSP1
9295 DUSP1 FABP4
9296 DUSP1 FOSB
9297 DUSP1 FOSL1
9298 DUSP1 FOSL2
9299 DUSP1 GATA2
9300 GJA1 DUSP1
9301 IFNG DUSP1
9302 IL10 DUSP1
9303 IL6 DUSP1
9304 JUNB DUSP1
9305 DUSP1 JUND
9306 MMP1 DUSP1
9307 MMP9 DUSP1
9308 DUSP1 MT2A
9309 MYB DUSP1
9310 MYC DUSP1
9311 DUSP1 NPPA
9312 DUSP1 NTS
9313 DUSP1 PENK
9314 PLAU DUSP1
9315 TIMP1 DUSP1
9316 EGR1 EDN1
9317 ESR1 EDN1
9318 EDN1 FABP4
9319 EDN1 FOSB
9320 EDN1 FOSL1
9321 EDN1 FOSL2
9322 EDN1 GATA2
9323 GJA1 EDN1
9324 EDN1 IFNG
9325 EDN1 IL10
9326 IL6 EDN1
9327 EDN1 JUNB
9328 EDN1 JUND
9329 MMP9 EDN1
9330 EDN1 MT2A
9331 EDN1 MYB
9332 MYC EDN1
9333 EDN1 NFATC2
9334 EDN1 NPPA
9335 EDN1 NTS
9336 EDN1 PENK
9337 PLAU EDN1
9338 EDN1 TIMP1
9339 EGR1 ESR1
9340 EGR1 FABP4
9341 EGR1 FOSB
9342 EGR1 FOSL2
9343 EGR1 GATA2
9344 EGR1 GJA1
9345 EGR1 IL10
9346 IL6 EGR1
9347 EGR1 JUND
9348 EGR1 MMP1
9349 MMP9 EGR1
9350 EGR1 MT2A
9351 EGR1 MYB
9352 MYC EGR1
9353 EGR1 NPPA
9354 EGR1 NTS
9355 EGR1 PENK
9356 PLAU EGR1
9357 EGR1 TIMP1
9358 ESR1 FABP4
9359 ESR1 FOS
9360 ESR1 FOSB
9361 ESR1 FOSL1
9362 ESR1 FOSL2
9363 ESR1 GATA2
9364 GJA1 ESR1
9365 ESR1 IFNG
9366 ESR1 IL10
9367 IL6 ESR1
9368 JUN ESR1
9369 ESR1 JUNB
9370 ESR1 JUND
9371 MMP1 ESR1
9372 ESR1 MT2A
9373 ESR1 MYB
9374 MYC ESR1
9375 ESR1 NFATC2
9376 ESR1 NPPA
9377 ESR1 NTS
9378 ESR1 PENK
9379 PLAU ESR1
9380 ESR1 TIMP1
9381 FOS FABP4
9382 FABP4 FOSB
9383 FOSL1 FABP4
9384 FABP4 FOSL2
9385 FABP4 GATA2
9386 GJA1 FABP4
9387 IFNG FABP4
9388 IL10 FABP4
9389 IL6 FABP4
9390 JUN FABP4
9391 JUNB FABP4
9392 JUND FABP4
9393 MMP1 FABP4
9394 MMP9 FABP4
9395 FABP4 MT2A
9396 MYB FABP4
9397 MYC FABP4
9398 NFATC2 FABP4
9399 FABP4 NPPA
9400 FABP4 NTS
9401 FABP4 PENK
9402 PLAU FABP4
9403 TIMP1 FABP4
9404 FOS FOSB
9405 FOS FOSL2
9406 FOS GATA2
9407 GJA1 FOS
9408 FOS IL10
9409 FOS MT2A
9410 FOS MYB
9411 FOS NPPA
9412 FOS NTS
9413 FOS PENK
9414 FOSL1 FOSB
9415 FOSB FOSL2
9416 FOSB GATA2
9417 GJA1 FOSB
9418 IFNG FOSB
9419 IL10 FOSB
9420 IL6 FOSB
9421 JUN FOSB
9422 JUNB FOSB
9423 JUND FOSB
9424 MMP1 FOSB
9425 MMP9 FOSB
9426 FOSB MT2A
9427 MYB FOSB
9428 MYC FOSB
9429 NFATC2 FOSB
9430 FOSB NPPA
9431 FOSB NTS
9432 FOSB PENK
9433 PLAU FOSB
9434 TIMP1 FOSB
9435 FOSL1 FOSL2
9436 FOSL1 GATA2
9437 GJA1 FOSL1
9438 IL10 FOSL1
9439 IL6 FOSL1
9440 JUND FOSL1
9441 MMP1 FOSL1
9442 MMP9 FOSL1
9443 FOSL1 MT2A
9444 MYB FOSL1
9445 MYC FOSL1
9446 FOSL1 NPPA
9447 FOSL1 NTS
9448 FOSL1 PENK
9449 PLAU FOSL1
9450 TIMP1 FOSL1
9451 FOSL2 GATA2
9452 GJA1 FOSL2
9453 IFNG FOSL2
9454 IL10 FOSL2
9455 IL6 FOSL2
9456 JUN FOSL2
9457 JUNB FOSL2
9458 JUND FOSL2
9459 MMP1 FOSL2
9460 MMP9 FOSL2
9461 FOSL2 MT2A
9462 MYB FOSL2
9463 MYC FOSL2
9464 NFATC2 FOSL2
9465 FOSL2 NPPA
9466 FOSL2 NTS
9467 FOSL2 PENK
9468 PLAU FOSL2
9469 TIMP1 FOSL2
9470 GJA1 GATA2
9471 IFNG GATA2
9472 IL10 GATA2
9473 IL6 GATA2
9474 JUN GATA2
9475 JUNB GATA2
9476 JUND GATA2
9477 MMP1 GATA2
9478 MMP9 GATA2
9479 GATA2 MT2A
9480 MYB GATA2
9481 MYC GATA2
9482 NFATC2 GATA2
9483 GATA2 NPPA
9484 GATA2 NTS
9485 GATA2 PENK
9486 PLAU GATA2
9487 TIMP1 GATA2
9488 GJA1 IFNG
9489 GJA1 IL10
9490 IL6 GJA1
9491 JUN GJA1
9492 GJA1 JUNB
9493 GJA1 JUND
9494 MMP1 GJA1
9495 MMP9 GJA1
9496 GJA1 MT2A
9497 GJA1 MYB
9498 MYC GJA1
9499 GJA1 NFATC2
9500 GJA1 NPPA
9501 GJA1 NTS
9502 GJA1 PENK
9503 PLAU GJA1
9504 GJA1 TIMP1
9505 IFNG IL10
9506 IFNG JUND
9507 MMP1 IFNG
9508 MMP9 IFNG
9509 IFNG MT2A
9510 IFNG MYB
9511 IFNG NPPA
9512 IFNG NTS
9513 IFNG PENK
9514 PLAU IFNG
9515 TIMP1 IFNG
9516 IL6 IL10
9517 JUN IL10
9518 JUNB IL10
9519 IL10 JUND
9520 MMP1 IL10
9521 MMP9 IL10
9522 IL10 MT2A
9523 MYC IL10
9524 IL10 NFATC2
9525 IL10 NPPA
9526 IL10 NTS
9527 IL10 PENK
9528 PLAU IL10
9529 TIMP1 IL10
9530 IL6 JUND
9531 IL6 MMP1
9532 IL6 MT2A
9533 IL6 MYB
9534 IL6 NFATC2
9535 IL6 NPPA
9536 IL6 NTS
9537 IL6 PENK
9538 JUN MT2A
9539 JUN MYB
9540 JUN NPPA
9541 JUN NTS
9542 JUN PENK
